"hg1";"hg2";"distance"
"U6a+16189+(103)";"U6";"4"
"U6a1";"U6";"3"
"U6a1a";"U6";"4"
"U6a1a1";"U6";"5"
"U6a1a2";"U6";"5"
"U6a1b";"U6";"4"
"U6a1b1";"U6";"5"
"U6a1b1a";"U6";"6"
"U6a1b1b";"U6a1b1b";"0"
"U6a1b2";"U6";"5"
"U6a1b3";"U6";"5"
"U6a1b4";"U6a1b4";"0"
"U6a2";"U6";"5"
"U6a2+195";"U6";"6"
"U6a2a";"U6";"6"
"U6a2a1";"U6";"7"
"U6a2a2";"U6";"7"
"U6a2a2a";"U6";"8"
"U6a2b";"U6";"6"
"U6a2b1";"U6";"7"
"U6a2c";"U6";"7"
"U6a3";"U6";"4"
"U6a3+185";"U6";"5"
"U6a3a";"U6";"5"
"U6a3a1";"U6";"6"
"U6a3a1a";"U6";"7"
"U6a3a2";"U6";"6"
"U6a3a2a";"U6";"7"
"U6a3b";"U6";"6"
"U6a3b1";"U6";"7"
"U6a3c";"U6";"5"
"U6a3d";"U6";"5"
"U6a3d1";"U6";"6"
"U6a3d1a";"U6";"7"
"U6a3e";"U6a3e";"0"
"U6a3f";"U6";"6"
"U6a3f1";"U6a3f1";"0"
"U6a3f2";"U6";"7"
"U6a4";"U6";"3"
"U6a5";"U6";"3"
"U6a5*";"U6";"4"
"U6a5a";"U6";"4"
"U6a5a1";"U6";"5"
"U6a5b";"U6";"4"
"U6a5c";"U6a5c";"0"
"U6a5c*";"U6a5c";"1"
"U6a6";"U6";"3"
"U6a6a";"U6";"4"
"U6a6a1";"U6";"5"
"U6a6b";"U6";"4"
"U6a6b1";"U6";"5"
"U6a6b1*";"U6";"6"
"U6a6b2";"U6";"5"
"U6a7";"U6a7";"0"
"U6a7a";"U6a7";"1"
"U6a7a1";"U6a7";"2"
"U6a7a1+@152";"U6a7";"3"
"U6a7a1a";"U6a7";"3"
"U6a7a1b";"U6a7";"3"
"U6a7a1c";"U6a7";"4"
"U6a7a2";"U6a7";"2"
"U6a7a2a";"U6a7";"3"
"U6a7b";"U6a7";"1"
"U6a7b1";"U6a7";"2"
"U6a7b1*";"U6a7b1*";"0"
"U6a7c";"U6a7";"1"
"U6a7c1";"U6a7";"2"
"U6a8";"U6";"5"
"U6a8a";"U6a8a";"0"
"U6a8b";"U6";"6"
"U6b";"U6";"3"
"U6b*";"U6";"4"
"U6b1";"U6";"4"
"U6b1a";"U6b1a";"0"
"U6b1a1";"U6b1a";"1"
"U6b1b";"U6";"5"
"U6b2";"U6";"4"
"U6b2*";"U6";"5"
"U6b3";"U6";"4"
"U6b3a";"U6";"5"
"U6c";"U6";"1"
"U6c1";"U6c1";"0"
"U6c1*";"U6c1";"1"
"U6c2";"U6";"2"
"U6d";"U6";"3"
"U6d1";"U6";"4"
"U6d1a";"U6";"5"
"U6d1b";"U6";"5"
"U6d2";"U6";"4"
"U6d3";"U6";"4"
"U6d3a";"U6d3a";"0"
"U7";"U7";"0"
"U7a";"U7";"1"
"U7a1";"U7";"2"
"U7a1a";"U7";"3"
"U7a2";"U7";"2"
"U7a2a";"U7a2a";"0"
"U7a3";"U7";"2"
"U7a3a";"U7";"3"
"U7a3a*";"U7a3a*";"0"
"U7a3b";"U7";"3"
"U7a3b*";"U7";"4"
"U7a4";"U7";"2"
"U7a4a";"U7a4a";"0"
"U7a4a1";"U7a4a";"1"
"U7a4a1*";"U7a4a";"2"
"U7a4a1a";"U7a4a";"2"
"U7a5";"U7";"2"
"U7b";"U7";"1"
"U7b1";"U7";"2"
"U7b2";"U7";"2"
"U8";"U";"2"
"U8a";"U8a";"0"
"U8a1";"U8a";"1"
"U8a1a";"U8a";"2"
"U8a1a1";"U8a";"3"
"U8a1a1a";"U8a";"4"
"U8a1a1a1";"U8a";"5"
"U8a1a1b";"U8a";"4"
"U8a1a1b1";"U8a";"5"
"U8a1a2";"U8a";"3"
"U8a1a3";"U8a";"3"
"U8a1a4";"U8a";"3"
"U8a1b";"U8a";"2"
"U8a2";"U8a";"1"
"U8b";"U";"4"
"U8b'c";"U";"3"
"U8b1";"U";"5"
"U8b1a";"U8b1a";"0"
"U8b1a1";"U8b1a1";"0"
"U8b1a1*";"U8b1a1";"1"
"U8b1a2";"U8b1a";"1"
"U8b1a2+16311";"U8b1a";"2"
"U8b1a2a";"U8b1a";"2"
"U8b1a2b";"U8b1a";"3"
"U8b1a2b*";"U8b1a";"4"
"U8b1b";"U";"6"
"U8b1b*";"U";"7"
"U8b1b1";"U";"7"
"U8b1b2";"U";"7"
"U8c";"U8c";"0"
"U9";"U";"3"
"U9a";"U";"4"
"U9a1";"U";"5"
"U9b";"U";"4"
"U9b1";"U";"5"
"V";"HV0a";"1"
"V*1";"HV0a";"2"
"V*2";"HV0a";"2"
"V+150";"HV0a";"2"
"V+@16298";"V9a";"3"
"V+@72";"V1a*";"4"
"V1";"HV0a";"2"
"V10";"HV0a";"2"
"V10a";"HV0a";"3"
"V10b";"HV0a";"3"
"V10b1";"HV0a";"4"
"V10b2";"HV0a";"4"
"V11";"HV0a";"2"
"V12";"HV0a";"2"
"V13";"V13";"0"
"V14";"HV0a";"2"
"V15";"HV0a";"2"
"V15a";"HV0a";"3"
"V16";"HV0a";"2"
"V16*";"HV0a";"3"
"V17";"HV0a";"2"
"V18";"HV0a";"2"
"V18a";"HV0a";"3"
"V18a*";"HV0a";"4"
"V19";"HV0a";"3"
"V1a";"HV0a";"3"
"V1a*";"V1a*";"0"
"V1a1";"HV0a";"4"
"V1a1a";"HV0a";"5"
"V1a1a1";"HV0a";"6"
"V1a1b";"HV0a";"5"
"V1a1b*";"V1a*";"4"
"V1b";"HV0a";"3"
"V2";"V2";"0"
"V20";"V9a";"4"
"V21";"V1a*";"5"
"V22";"HV0a";"3"
"V23";"V23";"0"
"V24";"HV0a";"2"
"V25";"HV0a";"2"
"V26";"HV0a";"2"
"V27";"HV0a";"2"
"V28";"HV0a";"2"
"V2a";"V2";"1"
"V2a1";"V2";"2"
"V2a1a";"V2";"3"
"V2b";"V2";"1"
"V2b1";"V2";"2"
"V2b2";"V2";"2"
"V2c";"V2";"1"
"V3";"HV0a";"2"
"V3a";"HV0a";"3"
"V3a*";"HV0a";"4"
"V3a1";"HV0a";"4"
"V3b";"HV0a";"3"
"V3c";"HV0a";"3"
"V4";"HV0a";"2"
"V5";"V5";"0"
"V6";"V6";"0"
"V7";"V5";"2"
"V7a";"V7a";"0"
"V7a*1";"V7a";"1"
"V7a1";"V7a";"1"
"V7b";"V7b";"0"
"V8";"HV0a";"2"
"V9";"HV0a";"2"
"V9a";"V9a";"0"
"V9a1";"V9a";"1"
"V9a2";"V9a";"1"
"W";"N";"2"
"W+194";"N";"3"
"W1";"N";"3"
"W1+119";"N";"4"
"W1a";"W1a";"0"
"W1b";"N";"4"
"W1b1";"N";"5"
"W1c";"N";"5"
"W1c*";"N";"6"
"W1c1";"N";"6"
"W1d";"W1d";"0"
"W1e";"N";"4"
"W1e1";"N";"5"
"W1e1a";"W1e1a";"0"
"W1f";"N";"4"
"W1f*";"N";"5"
"W1g";"N";"4"
"W1h";"W1h";"0"
"W1h1";"W1h1";"0"
"W1i";"N";"5"
"W3";"N";"4"
"W3a";"N1b2";"9"
"W3a1";"W3a1";"0"
"W3a1+199";"W3a1+199";"0"
"W3a1a";"W3a1";"1"
"W3a1a1";"W3a1";"2"
"W3a1a2";"W3a1";"2"
"W3a1a3";"W3a1";"2"
"W3a1b";"W3a1";"1"
"W3a1c";"W3a1+199";"1"
"W3a1d";"W3a1d";"0"
"W3a2";"N1b2";"10"
"W3b";"N2a";"5"
"W3b*";"W3b*";"0"
"W3b1";"N2a";"6"
"W4";"N";"4"
"W4*";"N";"5"
"W4a";"N";"5"
"W4a1";"N";"6"
"W4b";"N";"5"
"W4c";"N";"5"
"W4d";"N";"5"
"W5";"N";"4"
"W5a";"N";"5"
"W5a1";"N";"6"
"W5a1a";"N";"7"
"W5a1a*";"N";"8"
"W5a1a1";"N";"8"
"W5a1a1a";"N";"9"
"W5a2";"N";"6"
"W5a2b";"W5a2b";"0"
"W5b";"W5b";"0"
"W5b1";"W5b";"1"
"W5b1a";"W5b";"2"
"W6";"N";"4"
"W6a";"N";"5"
"W6b";"N";"5"
"W6b*";"W6b*";"0"
"W6b1";"N";"6"
"W6c";"N";"5"
"W6c1";"N";"6"
"W6c1a";"N";"7"
"W6d";"N";"5"
"W7";"N";"4"
"W7*";"N";"5"
"W8";"N";"4"
"W9";"N";"4"
"X";"N";"1"
"X1";"N";"4"
"X1'2'3";"N";"2"
"X1'3";"N";"3"
"X1a";"N";"5"
"X1a*";"W1h";"10"
"X1c";"N";"5"
"X2";"N1'5";"4"
"X2*";"N1'5";"5"
"X2+225";"N1'5";"5"
"X2+225+@153";"N1'5";"6"
"X2+225+@16223";"N1'5";"6"
"X2a";"X2a";"0"
"X2a'j";"N1'5";"6"
"X2a1";"X2a";"1"
"X2a1a";"X2a";"2"
"X2a1a1";"X2a";"3"
"X2a1a1*";"X2a";"4"
"X2a1b";"X2a";"2"
"X2a1b1";"X2a";"3"
"X2a1b1a";"X2a1b1a";"0"
"X2a1c";"X2a";"2"
"X2a2";"X2a";"1"
"X2b";"N1'5";"7"
"X2b'd";"N1'5";"6"
"X2b+226";"N1'5";"8"
"X2b+226*1";"N1'5";"9"
"X2b+226*2";"N1'5";"9"
"X2b+226+16192";"N1'5";"9"
"X2b1";"N1'5";"9"
"X2b10";"N1'5";"9"
"X2b10a";"N1'5";"10"
"X2b10a*";"N1'5";"11"
"X2b11";"N1'5";"9"
"X2b12";"N1'5";"10"
"X2b13";"N1'5";"10"
"X2b2";"N1'5";"9"
"X2b3";"N1'5";"9"
"X2b4";"X2b4";"0"
"X2b4*";"X2b4*";"0"
"X2b4a";"X2b4";"1"
"X2b4a1";"X2b4";"2"
"X2b5";"N1'5";"9"
"X2b6";"X2b6";"0"
"X2b6a";"X2b6";"1"
"X2b7";"N1'5";"9"
"X2b7*";"N1'5";"10"
"X2b8";"N1'5";"9"
"X2b9";"N1'5";"9"
"X2c";"N1'5";"6"
"X2c1";"N1'5";"7"
"X2c1a";"N1'5";"8"
"X2c1b";"N1'5";"8"
"X2c1c";"N1'5";"8"
"X2c1c1";"N1'5";"9"
"X2c1d";"N1'5";"8"
"X2c1e";"N1'5";"8"
"X2c2";"N1'5";"7"
"X2d";"N1'5";"7"
"X2d*";"N1'5";"8"
"X2d1";"N1'5";"8"
"X2d1a";"N1'5";"9"
"X2d2";"N1'5";"8"
"X2e";"N1'5";"6"
"X2e1";"N1'5";"7"
"X2e1a";"N1'5";"8"
"X2e1a1";"N1'5";"9"
"X2e1b";"N1'5";"8"
"X2e2";"N1'5";"7"
"X2e2a";"N1'5";"8"
"X2e2a1";"N1'5";"9"
"X2e2a2";"N1'5";"9"
"X2e2b";"N1'5";"8"
"X2e2b1";"X2e2b1";"0"
"X2e2c";"X2e2c";"0"
"X2e2c1";"X2e2c1";"0"
"X2e2c1*";"X2e2c1";"1"
"X2f";"N1'5";"5"
"X2f1";"X2f1";"0"
"X2g";"X2g";"0"
"X2h";"N1'5";"7"
"X2i";"N1'5";"6"
"X2i*";"X2i*";"0"
"X2i+@225";"N1'5";"7"
"X2i1";"N1'5";"8"
"X2j";"N1'5";"7"
"X2k";"N1'5";"5"
"X2l";"N1'5";"7"
"X2m";"N1'5";"7"
"X2m'n";"N1'5";"6"
"X2m1";"N1'5";"8"
"X2m2";"X2m2";"0"
"X2n";"N1'5";"7"
"X2o";"N1'5";"6"
"X2o1";"N1'5";"7"
"X2p";"N1'5";"5"
"X2p1";"X2p1";"0"
"X3";"N";"4"
"X3a";"N";"5"
"X3a*";"N";"6"
"X4";"N";"2"
"Y";"Y";"0"
"Y1";"Y";"1"
"Y1a";"Y";"2"
"Y1a+16189";"Y";"3"
"Y1a+16189*1";"Y";"4"
"Y1a+16189*2";"Y";"4"
"Y1a+16189*3";"Y1a+16189*3";"0"
"Y1a1";"Y";"3"
"Y1a2";"Y";"4"
"Y1b";"Y";"2"
"Y1b1";"Y";"3"
"Y1b1a";"Y";"4"
"Y2";"Y2";"0"
"Y2a";"Y2";"1"
"Y2a1";"Y2";"2"
"Y2a1a";"Y2";"3"
"Y2b";"Y2";"1"
"Z";"Z";"0"
"Z+152";"Z";"1"
"Z1";"Z";"2"
"Z1a";"Z1a";"0"
"Z1a1";"Z1a";"1"
"Z1a1a";"Z1a";"2"
"Z1a1b";"Z1a";"2"
"Z1a2";"Z1a";"1"
"Z1a2a";"Z1a";"2"
"Z1a3";"Z1a";"1"
"Z2";"Z";"2"
"Z3";"Z";"2"
"Z3+709";"Z";"3"
"Z3a";"Z3a";"0"
"Z3a1";"Z3a";"1"
"Z3a1a";"Z3a";"2"
"Z3a2";"Z3a";"1"
"Z3b";"Z";"3"
"Z3c";"Z";"4"
"Z3d";"Z";"4"
"Z3d*1";"Z3d*1";"0"
"Z3d*2";"Z3d*2";"0"
"Z4";"Z";"2"
"Z4a";"Z";"3"
"Z4a1";"Z";"4"
"Z4a1a";"Z";"5"
"Z4a1a1";"Z";"6"
"Z5";"Z";"1"
"Z7";"Z";"2"
